name,mode,ladder,fee,buy_range,train_cagr,train_mdd,valid_cagr,valid_mdd,full_cagr,full_mdd,score
안정성장형,any_loss,3,0.003,0.05,23.288658015284327,-48.95808198476506,33.611896770070906,-45.27970623956646,26.97612896654391,-48.95808198476506,2.540195756441254
안정성장형,all_loss,2,0.003,0.05,23.166677984907924,-49.02025236513886,33.341780448842904,-44.78375569336166,26.80361977138215,-49.02025236513886,2.4483037947320807
안정성장형,all_loss,2,0.003,0.15,23.166677984907924,-49.02025236513886,33.341780448842904,-44.78375569336166,26.80361977138215,-49.02025236513886,2.4483037947320807
안정성장형,all_loss,2,0.003,0.1,23.166677984907924,-49.02025236513886,33.341780448842904,-44.78375569336166,26.80361977138215,-49.02025236513886,2.4483037947320807
안정형,any_loss,2,0.003,0.1,22.370601753960727,-47.92618814728458,31.406168090826547,-42.66942115235744,25.686749212877412,-47.92618814728458,2.43398768450809
안정형,any_loss,2,0.003,0.15,22.370601753960727,-47.92618814728458,31.406168090826547,-42.66942115235744,25.686749212877412,-47.92618814728458,2.43398768450809
안정형,any_loss,2,0.003,0.05,22.370601753960727,-47.92618814728458,31.406168090826547,-42.66942115235744,25.686749212877412,-47.92618814728458,2.43398768450809
안정형,any_loss,3,0.003,0.1,22.413121439156235,-47.79747126846412,31.74808970094636,-43.03133482803012,25.785426073324082,-47.79747126846412,2.4167676035672487
안정형,any_loss,3,0.003,0.15,22.413121439156235,-47.79747126846412,31.74808970094636,-43.03133482803012,25.785426073324082,-47.79747126846412,2.4167676035672487
안정형,any_loss,3,0.003,0.05,22.413121439156235,-47.79747126846412,31.74808970094636,-43.03133482803012,25.785426073324082,-47.79747126846412,2.4167676035672487
안정성장형,all_loss,3,0.003,0.1,23.1954607612479,-48.96243371116264,33.611896770070906,-45.27970623956646,26.9071148551838,-48.96243371116264,2.412856359252928
안정성장형,all_loss,3,0.003,0.05,23.1954607612479,-48.96243371116264,33.611896770070906,-45.27970623956646,26.9071148551838,-48.96243371116264,2.412856359252928
안정성장형,all_loss,3,0.003,0.15,23.1954607612479,-48.96243371116264,33.611896770070906,-45.27970623956646,26.9071148551838,-48.96243371116264,2.412856359252928
안정형,all_loss,2,0.003,0.05,22.304244129204974,-47.92726146314951,31.406168090826547,-42.66942115235744,25.63835043327982,-47.92726146314951,2.3440292305350963
안정형,all_loss,2,0.003,0.15,22.304244129204974,-47.92726146314951,31.406168090826547,-42.66942115235744,25.63835043327982,-47.92726146314951,2.3440292305350963
안정형,all_loss,2,0.003,0.1,22.304244129204974,-47.92726146314951,31.406168090826547,-42.66942115235744,25.63835043327982,-47.92726146314951,2.3440292305350963
안정형,all_loss,3,0.003,0.15,22.334973735440222,-47.96660777568202,31.74808970094636,-43.03133482803012,25.73133748767944,-47.96660777568202,2.2520704260243662
안정형,all_loss,3,0.003,0.05,22.334973735440222,-47.96660777568202,31.74808970094636,-43.03133482803012,25.73133748767944,-47.96660777568202,2.2520704260243662
안정형,all_loss,3,0.003,0.1,22.334973735440222,-47.96660777568202,31.74808970094636,-43.03133482803012,25.73133748767944,-47.96660777568202,2.2520704260243662
